PERSENTASE PENDUDUK P0 MISKIN KABUPATEN KOTA,,
NAMA WILAYAH,TAHUN,PENDUDUK MISKIN (Persen)
Ketapang,2016,10.99
Ketapang,2017,11.02
Ketapang,2018,10.93
Ketapang,2019,10.54
Ketapang,2020,10.29
Ketapang,2021,10.13
Ketapang,2022,9.39
Ketapang,2023,9.25
Ketapang,2024,8.5
Sintang,2004,16.61
Sintang,2005,19.09
Sintang,2006,19.8
Sintang,2007,17.1
Sintang,2008,13.61
Sintang,2009,11.55
Sintang,2010,9.76
Sintang,2011,9.07
Sintang,2012,8.55
Sintang,2013,10.09
Sintang,2014,9.11
Sintang,2015,9.33
Sintang,2016,10.07
Sintang,2017,10.2
Sintang,2018,10.35
Sintang,2019,9.65
Sintang,2020,9.27
Sintang,2021,9.28
Sintang,2022,8.57
Sintang,2023,8.18
Sintang,2024,8.03
Kapuas Hulu,2004,16.06
Kapuas Hulu,2005,16.9
Kapuas Hulu,2006,17.76
Kapuas Hulu,2007,15.05
Kapuas Hulu,2008,11.44
Kapuas Hulu,2009,9.93
Kapuas Hulu,2010,11.39
Kapuas Hulu,2011,10.61
Kapuas Hulu,2012,9.94
Kapuas Hulu,2013,11.11
Kapuas Hulu,2014,10.03
Kapuas Hulu,2015,9.66
Kapuas Hulu,2016,9.82
Kapuas Hulu,2017,9.45
Kapuas Hulu,2018,9.6
Kapuas Hulu,2019,9.62
Kapuas Hulu,2020,8.99
Kapuas Hulu,2021,8.93
Kapuas Hulu,2022,8.59
Kapuas Hulu,2023,8.16
Kapuas Hulu,2024,7.4
Sekadau,2004,-
Sekadau,2005,11.76
Sekadau,2006,12.57
Sekadau,2007,10.25
Sekadau,2008,7.66
Sekadau,2009,6.42
Sekadau,2010,6.77
Sekadau,2011,6.3
Sekadau,2012,5.93
Sekadau,2013,6.93
Sekadau,2014,6.31
Sekadau,2015,6.5
Sekadau,2016,6.14
Sekadau,2017,6.46
Sekadau,2018,6.17
Sekadau,2019,6.11
Sekadau,2020,5.87
Sekadau,2021,6.26
Sekadau,2022,5.85
Sekadau,2023,5.9
Sekadau,2024,5.66
Melawi,2004,-
Melawi,2005,20.63
Melawi,2006,22.05
Melawi,2007,19.5
Melawi,2008,14.8
Melawi,2009,12.62
Melawi,2010,13.76
Melawi,2011,12.93
Melawi,2012,12.09
Melawi,2013,13.7
Melawi,2014,12.4
Melawi,2015,12.57
Melawi,2016,12.63
Melawi,2017,12.54
Melawi,2018,12.83
Melawi,2019,12.38
Melawi,2020,12.04
Melawi,2021,12.01
Melawi,2022,11.44
Melawi,2023,11.12
Melawi,2024,10.62
Kayong Utara,2004,-
Kayong Utara,2005,-
Kayong Utara,2006,-
Kayong Utara,2007,18.9
Kayong Utara,2008,14.5
Kayong Utara,2009,12.43
Kayong Utara,2010,11.68
Kayong Utara,2011,10.91
Kayong Utara,2012,10.15
Kayong Utara,2013,10.87
Kayong Utara,2014,9.55
Kayong Utara,2015,9.84
Kayong Utara,2016,10.19
Kayong Utara,2017,9.89
Kayong Utara,2018,10.08
Kayong Utara,2019,9.98
Kayong Utara,2020,9.56
Kayong Utara,2021,9.33
Kayong Utara,2022,9.04
Kayong Utara,2023,9.13
Kayong Utara,2024,8.84
Kubu Raya,2004,-
Kubu Raya,2005,-
Kubu Raya,2006,-
Kubu Raya,2007,-
Kubu Raya,2008,8.47
Kubu Raya,2009,6.78
Kubu Raya,2010,7.14
Kubu Raya,2011,6.67
Kubu Raya,2012,6.27
Kubu Raya,2013,6.04
Kubu Raya,2014,5.45
Kubu Raya,2015,5.22
Kubu Raya,2016,5.04
Kubu Raya,2017,5.26
Kubu Raya,2018,5.07
Kubu Raya,2019,4.74
Kubu Raya,2020,4.42
Kubu Raya,2021,4.34
Kubu Raya,2022,4.12
Kubu Raya,2023,4.23
Kubu Raya,2024,4.08
Kota Pontianak,2004,6.47
Kota Pontianak,2005,6.84
Kota Pontianak,2006,7.15
Kota Pontianak,2007,6.77
Kota Pontianak,2008,9.29
Kota Pontianak,2009,6.38
Kota Pontianak,2010,6.62
Kota Pontianak,2011,6.15
Kota Pontianak,2012,5.76
Kota Pontianak,2013,5.56
Kota Pontianak,2014,5.15
Kota Pontianak,2015,5.22
Kota Pontianak,2016,5.55
Kota Pontianak,2017,5.31
Kota Pontianak,2018,5
Kota Pontianak,2019,4.88
Kota Pontianak,2020,4.7
Kota Pontianak,2021,4.58
Kota Pontianak,2022,4.46
Kota Pontianak,2023,4.45
Kota Pontianak,2024,4.2
Kota Singkawang,2004,9.78
Kota Singkawang,2005,10.33
Kota Singkawang,2006,8.32
Kota Singkawang,2007,7.02
Kota Singkawang,2008,7.89
Kota Singkawang,2009,6.2
Kota Singkawang,2010,6.12
Kota Singkawang,2011,5.69
Kota Singkawang,2012,5.31
Kota Singkawang,2013,6.5
Kota Singkawang,2014,5.88
Kota Singkawang,2015,5.76
Kota Singkawang,2016,5.33
Kota Singkawang,2017,5.42
Kota Singkawang,2018,5.12
Kota Singkawang,2019,4.91
Kota Singkawang,2020,4.53
Kota Singkawang,2021,4.83
Kota Singkawang,2022,4.67
Kota Singkawang,2023,4.7
Kota Singkawang,2024,4.53
KALIMANTAN TENGAH,2004,10.44
KALIMANTAN TENGAH,2005,10.73
KALIMANTAN TENGAH,2006,11
KALIMANTAN TENGAH,2007,9.38
KALIMANTAN TENGAH,2008,8.36
KALIMANTAN TENGAH,2009,7.01
KALIMANTAN TENGAH,2010,7.52
KALIMANTAN TENGAH,2011,6.64
KALIMANTAN TENGAH,2012,6.19
KALIMANTAN TENGAH,2013,6.23
KALIMANTAN TENGAH,2014,6.07
KALIMANTAN TENGAH,2015,5.94
KALIMANTAN TENGAH,2016,5.66
KALIMANTAN TENGAH,2017,5.37
KALIMANTAN TENGAH,2018,5.17
KALIMANTAN TENGAH,2019,4.98
KALIMANTAN TENGAH,2020,4.82
KALIMANTAN TENGAH,2021,5.16
KALIMANTAN TENGAH,2022,5.28
KALIMANTAN TENGAH,2023,5.11
KALIMANTAN TENGAH,2024,5.17
Kotawaringin Barat,2004,8.58
Kotawaringin Barat,2005,8.79
Kotawaringin Barat,2006,8.88
Kotawaringin Barat,2007,8.66
Kotawaringin Barat,2008,7.76
Kotawaringin Barat,2009,6.87
Kotawaringin Barat,2010,6.97
Kotawaringin Barat,2011,6.19
Kotawaringin Barat,2012,5.63
Kotawaringin Barat,2013,5.44
Kotawaringin Barat,2014,5.27
Kotawaringin Barat,2015,5.07
Kotawaringin Barat,2016,4.96
Kotawaringin Barat,2017,4.52
Kotawaringin Barat,2018,4.27
Kotawaringin Barat,2019,4.11
Kotawaringin Barat,2020,3.59
Kotawaringin Barat,2021,3.95
Kotawaringin Barat,2022,3.93
Kotawaringin Barat,2023,4.18
Kotawaringin Barat,2024,4.11
Kotawaringin Timur,2004,12.02
Kotawaringin Timur,2005,12.41
Kotawaringin Timur,2006,13.74
Kotawaringin Timur,2007,11.33
Kotawaringin Timur,2008,10.4
Kotawaringin Timur,2009,8.21
Kotawaringin Timur,2010,8.36
Kotawaringin Timur,2011,7.43
Kotawaringin Timur,2012,6.9
Kotawaringin Timur,2013,6.85
Kotawaringin Timur,2014,6.67
Kotawaringin Timur,2015,6.42
Kotawaringin Timur,2016,6.32
Kotawaringin Timur,2017,6.24
Kotawaringin Timur,2018,6.21
Kotawaringin Timur,2019,5.9
Kotawaringin Timur,2020,5.62
Kotawaringin Timur,2021,5.91
Kotawaringin Timur,2022,5.95
Kotawaringin Timur,2023,5.69
Kotawaringin Timur,2024,5.66
Kapuas,2004,10.61
Kapuas,2005,10.98
Kapuas,2006,10.68
Kapuas,2007,9.3
Kapuas,2008,8.25
Kapuas,2009,6.34
Kapuas,2010,7.11
Kapuas,2011,6.28
Kapuas,2012,6.1
Kapuas,2013,6.19
Kapuas,2014,6.12
Kapuas,2015,6.03
Kapuas,2016,5.7
Kapuas,2017,5.32
Kapuas,2018,5.2
Kapuas,2019,5.09
Kapuas,2020,5.04
Kapuas,2021,5.35
Kapuas,2022,5.52
Kapuas,2023,5.21
Kapuas,2024,5.25
Barito Selatan,2004,12.06
Barito Selatan,2005,12.15
Barito Selatan,2006,12.43
Barito Selatan,2007,10.43
Barito Selatan,2008,9.25
Barito Selatan,2009,8.14
Barito Selatan,2010,8.56
Barito Selatan,2011,7.56
Barito Selatan,2012,7.25
Barito Selatan,2013,6.26
Barito Selatan,2014,6.13
Barito Selatan,2015,5.07
Barito Selatan,2016,4.58
Barito Selatan,2017,4.44
Barito Selatan,2018,4.55
Barito Selatan,2019,4.39
Barito Selatan,2020,4.45
Barito Selatan,2021,4.62
Barito Selatan,2022,4.88
Barito Selatan,2023,4.72
Barito Selatan,2024,4.83
Barito Utara,2004,9.62
Barito Utara,2005,9.95
Barito Utara,2006,9.9
Barito Utara,2007,8.61
Barito Utara,2008,7.56
Barito Utara,2009,6.43
Barito Utara,2010,7.18
Barito Utara,2011,6.33
Barito Utara,2012,6.1
Barito Utara,2013,5.98
Barito Utara,2014,5.88
Barito Utara,2015,5.93
Barito Utara,2016,5.38
Barito Utara,2017,5.21
Barito Utara,2018,5
Barito Utara,2019,4.95
Barito Utara,2020,5.17
Barito Utara,2021,5.61
Barito Utara,2022,5.8
Barito Utara,2023,5.35
Barito Utara,2024,5.67
Sukamara,2004,10.42
Sukamara,2005,10.49
Sukamara,2006,11.28
Sukamara,2007,9
Sukamara,2008,7.92
Sukamara,2009,5.91
Sukamara,2010,6.63
Sukamara,2011,5.9
Sukamara,2012,5.36
Sukamara,2013,4.56
Sukamara,2014,4.29
Sukamara,2015,4.32
Sukamara,2016,3.73
Sukamara,2017,3.36
Sukamara,2018,3.19
Sukamara,2019,3.16
Sukamara,2020,3.23
Sukamara,2021,3.66
Sukamara,2022,3.72
Sukamara,2023,3.96
Sukamara,2024,4.14
Lamandau,2004,9.33
Lamandau,2005,9.6
Lamandau,2006,10.08
Lamandau,2007,7.76
Lamandau,2008,6.97
Lamandau,2009,5.57
Lamandau,2010,5.81
Lamandau,2011,5.18
Lamandau,2012,4.66
Lamandau,2013,4.87
Lamandau,2014,4.66
Lamandau,2015,3.95
Lamandau,2016,3.8
Lamandau,2017,3.52
Lamandau,2018,3.15
Lamandau,2019,3.01
Lamandau,2020,3.09
Lamandau,2021,3.56
Lamandau,2022,3.34
Lamandau,2023,3.12
Lamandau,2024,3.25
Seruyan,2004,12.85
Seruyan,2005,13.28
Seruyan,2006,13.47
Seruyan,2007,11.25
Seruyan,2008,10.21
Seruyan,2009,8.84
Seruyan,2010,9.98
Seruyan,2011,8.82
Seruyan,2012,7.91
Seruyan,2013,8.77
Seruyan,2014,8.39
Seruyan,2015,8.5
Seruyan,2016,8.08
Seruyan,2017,7.46
Seruyan,2018,7.43
Seruyan,2019,7.19
Seruyan,2020,6.85
Seruyan,2021,7.22
Seruyan,2022,7.43
Seruyan,2023,7.12
Seruyan,2024,7.08
Katingan,2004,11.84
Katingan,2005,11.91
Katingan,2006,10.18
Katingan,2007,8.68
Katingan,2008,7.74
Katingan,2009,7
Katingan,2010,7.56
Katingan,2011,6.47
Katingan,2012,6.1
Katingan,2013,6.55
Katingan,2014,6.42
Katingan,2015,6.53
Katingan,2016,6.23
Katingan,2017,5.78
Katingan,2018,5.22
Katingan,2019,5.02
Katingan,2020,4.79
Katingan,2021,5.25
Katingan,2022,5.5
Katingan,2023,4.99
Katingan,2024,5.26
Pulang Pisau,2004,10.04
Pulang Pisau,2005,10.41
Pulang Pisau,2006,10.86
Pulang Pisau,2007,9.18
Pulang Pisau,2008,8.2
Pulang Pisau,2009,6.23
Pulang Pisau,2010,6.18
Pulang Pisau,2011,5.45
Pulang Pisau,2012,5.24
Pulang Pisau,2013,5.45
Pulang Pisau,2014,5.35
Pulang Pisau,2015,5.65
Pulang Pisau,2016,5.49
Pulang Pisau,2017,5.19
Pulang Pisau,2018,4.51
Pulang Pisau,2019,4.24
Pulang Pisau,2020,4.09
Pulang Pisau,2021,4.24
Pulang Pisau,2022,4.7
Pulang Pisau,2023,4.58
Pulang Pisau,2024,4.56
Gunung Mas,2004,10.17
Gunung Mas,2005,10.54
Gunung Mas,2006,11.41
Gunung Mas,2007,9.29
Gunung Mas,2008,8.32
Gunung Mas,2009,7.43
Gunung Mas,2010,8.06
Gunung Mas,2011,7.12
Gunung Mas,2012,6.56
Gunung Mas,2013,6.9
Gunung Mas,2014,6.7
Gunung Mas,2015,6.17
Gunung Mas,2016,5.85
Gunung Mas,2017,5.83
Gunung Mas,2018,5.1
Gunung Mas,2019,4.91
Gunung Mas,2020,4.75
Gunung Mas,2021,5.35
Gunung Mas,2022,5.64
Gunung Mas,2023,5.47
Gunung Mas,2024,5.68
Barito Timur,2004,13.14
Barito Timur,2005,13.54
Barito Timur,2006,14.05
Barito Timur,2007,12.34
Barito Timur,2008,11.09
Barito Timur,2009,9.24
Barito Timur,2010,10.5
Barito Timur,2011,9.27
Barito Timur,2012,8.52
Barito Timur,2013,8.83
Barito Timur,2014,8.55
Barito Timur,2015,8.41
Barito Timur,2016,7.64
Barito Timur,2017,7.17
Barito Timur,2018,6.56
Barito Timur,2019,6.32
Barito Timur,2020,6.09
Barito Timur,2021,6.38
Barito Timur,2022,6.59
Barito Timur,2023,6.63
Barito Timur,2024,6.66
Murung Raya,2004,9.87
Murung Raya,2005,10.24
Murung Raya,2006,11.04
Murung Raya,2007,8.91
Murung Raya,2008,7.95
Murung Raya,2009,6.94
Murung Raya,2010,7.05
Murung Raya,2011,6.3
Murung Raya,2012,5.78
Murung Raya,2013,6.44
Murung Raya,2014,6.24
Murung Raya,2015,6.57
Murung Raya,2016,6.32
Murung Raya,2017,5.88
Murung Raya,2018,6.28
Murung Raya,2019,6
Murung Raya,2020,5.85
Murung Raya,2021,6.15
Murung Raya,2022,6.4
Murung Raya,2023,6.44
Murung Raya,2024,6.58
Kota Palangka Raya,2004,6.45
Kota Palangka Raya,2005,6.63
Kota Palangka Raya,2006,6.98
Kota Palangka Raya,2007,5.75
Kota Palangka Raya,2008,4.64
Kota Palangka Raya,2009,4.76
Kota Palangka Raya,2010,5.31
Kota Palangka Raya,2011,4.69
Kota Palangka Raya,2012,4.24
Kota Palangka Raya,2013,3.94
Kota Palangka Raya,2014,3.81
Kota Palangka Raya,2015,3.91
Kota Palangka Raya,2016,3.75
Kota Palangka Raya,2017,3.62
Kota Palangka Raya,2018,3.47
Kota Palangka Raya,2019,3.35
Kota Palangka Raya,2020,3.44
Kota Palangka Raya,2021,3.75
Kota Palangka Raya,2022,3.61
Kota Palangka Raya,2023,3.44
Kota Palangka Raya,2024,3.52
KALIMANTAN SELATAN,2004,7.19
KALIMANTAN SELATAN,2005,7.23
KALIMANTAN SELATAN,2006,8.32
KALIMANTAN SELATAN,2007,7.01
KALIMANTAN SELATAN,2008,6.21
KALIMANTAN SELATAN,2009,5.44
KALIMANTAN SELATAN,2010,5.65
KALIMANTAN SELATAN,2011,5.35
KALIMANTAN SELATAN,2012,5.01
KALIMANTAN SELATAN,2013,4.76
KALIMANTAN SELATAN,2014,4.81
KALIMANTAN SELATAN,2015,4.99
KALIMANTAN SELATAN,2016,4.85
KALIMANTAN SELATAN,2017,4.73
KALIMANTAN SELATAN,2018,4.54
KALIMANTAN SELATAN,2019,4.55
KALIMANTAN SELATAN,2020,4.38
KALIMANTAN SELATAN,2021,4.83
KALIMANTAN SELATAN,2022,4.49
KALIMANTAN SELATAN,2023,4.29
KALIMANTAN SELATAN,2024,4.11
Tanah Laut,2004,7.97
Tanah Laut,2005,9.19
Tanah Laut,2006,9.18
Tanah Laut,2007,7.62
Tanah Laut,2008,6.06
Tanah Laut,2009,5.11
Tanah Laut,2010,5.12
Tanah Laut,2011,4.85
Tanah Laut,2012,4.55
Tanah Laut,2013,4.33
Tanah Laut,2014,4.38
Tanah Laut,2015,4.58
Tanah Laut,2016,4.65
Tanah Laut,2017,4.6
Tanah Laut,2018,4.4
Tanah Laut,2019,4.51
Tanah Laut,2020,4.26
Tanah Laut,2021,4.57
Tanah Laut,2022,3.86
Tanah Laut,2023,3.73
Tanah Laut,2024,3.74
Kota Baru,2004,6.04
Kota Baru,2005,8.09
Kota Baru,2006,10
Kota Baru,2007,8.61
Kota Baru,2008,6.75
Kota Baru,2009,5.55
Kota Baru,2010,5.45
Kota Baru,2011,5.18
Kota Baru,2012,4.85
Kota Baru,2013,4.73
Kota Baru,2014,4.76
Kota Baru,2015,4.62
Kota Baru,2016,4.56
Kota Baru,2017,4.38
Kota Baru,2018,4.52
Kota Baru,2019,4.49
Kota Baru,2020,4.22
Kota Baru,2021,4.86
Kota Baru,2022,4.3
Kota Baru,2023,4.32
Kota Baru,2024,4.45
Banjar,2004,6.9
Banjar,2005,5.18
Banjar,2006,4.82
Banjar,2007,4.24
Banjar,2008,3.68
Banjar,2009,3.69
Banjar,2010,3.34
Banjar,2011,3.17
Banjar,2012,2.97
Banjar,2013,2.84
Banjar,2014,2.87
Banjar,2015,3.26
Banjar,2016,3.1
Banjar,2017,2.96
Banjar,2018,2.7
Banjar,2019,2.72
Banjar,2020,2.55
Banjar,2021,3.04
Banjar,2022,2.79
Banjar,2023,2.44
Banjar,2024,2.36
Barito Kuala,2004,6.85
Barito Kuala,2005,7.1
Barito Kuala,2006,9.07
Barito Kuala,2007,8.17
Barito Kuala,2008,7.18
Barito Kuala,2009,5.61
Barito Kuala,2010,5.72
Barito Kuala,2011,5.41
Barito Kuala,2012,5.12
Barito Kuala,2013,5.12
Barito Kuala,2014,5.19
Barito Kuala,2015,5.37
Barito Kuala,2016,5.22
Barito Kuala,2017,5.13
Barito Kuala,2018,4.56
Barito Kuala,2019,4.63
Barito Kuala,2020,4.51
Barito Kuala,2021,5.11
Barito Kuala,2022,4.75
Barito Kuala,2023,4.6
Barito Kuala,2024,4.36
Tapin,2004,7.96
Tapin,2005,8.12
Tapin,2006,10.14
Tapin,2007,8.42
Tapin,2008,6.1
Tapin,2009,4.93
Tapin,2010,5.57
Tapin,2011,5.29
Tapin,2012,4.99
Tapin,2013,3.41
Tapin,2014,3.63
Tapin,2015,3.88
Tapin,2016,3.7
Tapin,2017,3.77
Tapin,2018,3.7
Tapin,2019,3.41
Tapin,2020,3.06
Tapin,2021,3.6
Tapin,2022,3.6
Tapin,2023,3.19
Tapin,2024,3.33
Hulu Sungai Selatan,2004,10.62
Hulu Sungai Selatan,2005,8.86
Hulu Sungai Selatan,2006,10.97
Hulu Sungai Selatan,2007,9.68
Hulu Sungai Selatan,2008,9.32
Hulu Sungai Selatan,2009,7.32
Hulu Sungai Selatan,2010,7.66
Hulu Sungai Selatan,2011,7.25
Hulu Sungai Selatan,2012,6.9
Hulu Sungai Selatan,2013,6.67
Hulu Sungai Selatan,2014,6.77
Hulu Sungai Selatan,2015,6.45
Hulu Sungai Selatan,2016,6.29
Hulu Sungai Selatan,2017,5.8
Hulu Sungai Selatan,2018,5.21
Hulu Sungai Selatan,2019,5.33
Hulu Sungai Selatan,2020,5.17
Hulu Sungai Selatan,2021,4.84
Hulu Sungai Selatan,2022,4.54
Hulu Sungai Selatan,2023,4.01
Hulu Sungai Selatan,2024,3.38
Hulu Sungai Tengah,2004,9.94
Hulu Sungai Tengah,2005,9.09
Hulu Sungai Tengah,2006,10.39
Hulu Sungai Tengah,2007,8.14
Hulu Sungai Tengah,2008,7.12
Hulu Sungai Tengah,2009,5.73
Hulu Sungai Tengah,2010,6.31
Hulu Sungai Tengah,2011,5.98
Hulu Sungai Tengah,2012,5.68
Hulu Sungai Tengah,2013,5.57
Hulu Sungai Tengah,2014,5.65
Hulu Sungai Tengah,2015,5.81
Hulu Sungai Tengah,2016,6.18
Hulu Sungai Tengah,2017,6.09
Hulu Sungai Tengah,2018,6.01
Hulu Sungai Tengah,2019,5.93
Hulu Sungai Tengah,2020,5.64
Hulu Sungai Tengah,2021,6.18
Hulu Sungai Tengah,2022,5.92
Hulu Sungai Tengah,2023,5.84
Hulu Sungai Tengah,2024,5.81
Hulu Sungai Utara,2004,10.7
Hulu Sungai Utara,2005,11.91
Hulu Sungai Utara,2006,13.38
Hulu Sungai Utara,2007,11.16
Hulu Sungai Utara,2008,8.53
Hulu Sungai Utara,2009,7.29
Hulu Sungai Utara,2010,7.76
Hulu Sungai Utara,2011,7.31
Hulu Sungai Utara,2012,6.94
Hulu Sungai Utara,2013,6.92
Hulu Sungai Utara,2014,7
Hulu Sungai Utara,2015,7.07
Hulu Sungai Utara,2016,6.76
Hulu Sungai Utara,2017,6.65
Hulu Sungai Utara,2018,6.38
Hulu Sungai Utara,2019,6.5
Hulu Sungai Utara,2020,6.14
Hulu Sungai Utara,2021,6.83
Hulu Sungai Utara,2022,6.49
Hulu Sungai Utara,2023,6.25
Hulu Sungai Utara,2024,5.75
Tabalong,2004,10.24
Tabalong,2005,10.57
Tabalong,2006,13.04
Tabalong,2007,11.25
Tabalong,2008,8.13
Tabalong,2009,6.83
Tabalong,2010,6.53
Tabalong,2011,6.22
Tabalong,2012,5.83
Tabalong,2013,6.15
Tabalong,2014,6.21
Tabalong,2015,6.59
Tabalong,2016,6.35
Tabalong,2017,6.09
Tabalong,2018,5.95
Tabalong,2019,6.01
Tabalong,2020,5.72
Tabalong,2021,6.27
Tabalong,2022,5.87
Tabalong,2023,5.77
Tabalong,2024,5.64
Tanah Bumbu,2004,6.51
Tanah Bumbu,2005,8.26
Tanah Bumbu,2006,10.21
Tanah Bumbu,2007,8.22
Tanah Bumbu,2008,5.79
Tanah Bumbu,2009,5.89
Tanah Bumbu,2010,6.48
Tanah Bumbu,2011,6.17
Tanah Bumbu,2012,5.47
Tanah Bumbu,2013,5.2
Tanah Bumbu,2014,5.21
Tanah Bumbu,2015,5.55
Tanah Bumbu,2016,5.27
Tanah Bumbu,2017,4.99
Tanah Bumbu,2018,4.88
Tanah Bumbu,2019,4.85
Tanah Bumbu,2020,4.6
Tanah Bumbu,2021,4.82
Tanah Bumbu,2022,4.26
Tanah Bumbu,2023,4.12
Tanah Bumbu,2024,3.41
Balangan,2004,11.15
Balangan,2005,11.47
Balangan,2006,13.65
Balangan,2007,11.35
Balangan,2008,7.75
Balangan,2009,7.22
Balangan,2010,7.74
Balangan,2011,7.31
Balangan,2012,6.85
Balangan,2013,6.17
Balangan,2014,6.29
Balangan,2015,5.87
Balangan,2016,5.67
Balangan,2017,5.68
Balangan,2018,5.59
Balangan,2019,5.55
Balangan,2020,5.32
Balangan,2021,6.07
Balangan,2022,5.83
Balangan,2023,5.22
Balangan,2024,4.87
Kota Banjarmasin,2004,3.2
Kota Banjarmasin,2005,2.92
Kota Banjarmasin,2006,3.21
Kota Banjarmasin,2007,2.9
Kota Banjarmasin,2008,4.77
Kota Banjarmasin,2009,4.8
Kota Banjarmasin,2010,5.04
Kota Banjarmasin,2011,4.77
Kota Banjarmasin,2012,4.51
Kota Banjarmasin,2013,4.21
Kota Banjarmasin,2014,4.27
Kota Banjarmasin,2015,4.44
Kota Banjarmasin,2016,4.22
Kota Banjarmasin,2017,4.19
Kota Banjarmasin,2018,4.18
Kota Banjarmasin,2019,4.2
Kota Banjarmasin,2020,4.39
Kota Banjarmasin,2021,4.89
Kota Banjarmasin,2022,4.74
Kota Banjarmasin,2023,4.63
Kota Banjarmasin,2024,4.58
Kota Banjar Baru,2004,4.62
Kota Banjar Baru,2005,4.53
Kota Banjar Baru,2006,6.11
Kota Banjar Baru,2007,4.08
Kota Banjar Baru,2008,6.07
Kota Banjar Baru,2009,5.2
Kota Banjar Baru,2010,5.98
Kota Banjar Baru,2011,5.68
Kota Banjar Baru,2012,5.16
Kota Banjar Baru,2013,4.5
Kota Banjar Baru,2014,4.35
Kota Banjar Baru,2015,4.9
Kota Banjar Baru,2016,4.62
Kota Banjar Baru,2017,4.68
Kota Banjar Baru,2018,4.19
Kota Banjar Baru,2019,4.3
Kota Banjar Baru,2020,4.01
Kota Banjar Baru,2021,4.4
Kota Banjar Baru,2022,4.17
Kota Banjar Baru,2023,3.92
Kota Banjar Baru,2024,3.79
KALIMANTAN TIMUR,2004,11.57
KALIMANTAN TIMUR,2005,10.57
KALIMANTAN TIMUR,2006,11.41
KALIMANTAN TIMUR,2007,11.04
KALIMANTAN TIMUR,2008,8.53
KALIMANTAN TIMUR,2009,7.86
KALIMANTAN TIMUR,2010,8
KALIMANTAN TIMUR,2011,6.63
KALIMANTAN TIMUR,2012,6.38
KALIMANTAN TIMUR,2013,6.38
KALIMANTAN TIMUR,2014,6.31
KALIMANTAN TIMUR,2015,6.23
KALIMANTAN TIMUR,2016,6.11
KALIMANTAN TIMUR,2017,6.19
KALIMANTAN TIMUR,2018,6.03
KALIMANTAN TIMUR,2019,5.94
KALIMANTAN TIMUR,2020,6.1
KALIMANTAN TIMUR,2021,6.54
KALIMANTAN TIMUR,2022,6.31
KALIMANTAN TIMUR,2023,6.11
KALIMANTAN TIMUR,2024,5.78
Paser,2004,15.79
Paser,2005,14.74
Paser,2006,16.39
Paser,2007,16
Paser,2008,10.97
Paser,2009,10.11
Paser,2010,9.48
Paser,2011,7.91
Paser,2012,7.65
Paser,2013,7.94
Paser,2014,7.87
Paser,2015,8.76
Paser,2016,8.68
Paser,2017,9.28
Paser,2018,9.03
Paser,2019,8.95
Paser,2020,9.23
Paser,2021,9.73
Paser,2022,9.43
Paser,2023,9.11
Paser,2024,8.63
Kutai Barat,2004,13.63
Kutai Barat,2005,13.25
Kutai Barat,2006,14.81
Kutai Barat,2007,14.04
Kutai Barat,2008,10.6
Kutai Barat,2009,8.97
Kutai Barat,2010,9.9
Kutai Barat,2011,8.25
Kutai Barat,2012,8.3
Kutai Barat,2013,7.7
Kutai Barat,2014,7.53
Kutai Barat,2015,8.33
Kutai Barat,2016,8.65
Kutai Barat,2017,8.72
Kutai Barat,2018,9.15
Kutai Barat,2019,9.09
Kutai Barat,2020,9.29
Kutai Barat,2021,10.24
Kutai Barat,2022,10.2
Kutai Barat,2023,9.72
Kutai Barat,2024,9.56
Kutai Kartanegara,2004,15.07
Kutai Kartanegara,2005,14.72
Kutai Kartanegara,2006,14.44
Kutai Kartanegara,2007,12.59
Kutai Kartanegara,2008,9.29
Kutai Kartanegara,2009,8.03
Kutai Kartanegara,2010,8.68
Kutai Kartanegara,2011,7.21
Kutai Kartanegara,2012,6.95
Kutai Kartanegara,2013,7.52
Kutai Kartanegara,2014,7.43
Kutai Kartanegara,2015,7.99
Kutai Kartanegara,2016,7.63
Kutai Kartanegara,2017,7.57
Kutai Kartanegara,2018,7.41
Kutai Kartanegara,2019,7.2
Kutai Kartanegara,2020,7.31
Kutai Kartanegara,2021,7.99
Kutai Kartanegara,2022,7.96
Kutai Kartanegara,2023,7.61
Kutai Kartanegara,2024,7.28
Kutai Timur,2004,16.52
Kutai Timur,2005,15.08
Kutai Timur,2006,17.66
Kutai Timur,2007,17.51
Kutai Timur,2008,13.2
Kutai Timur,2009,11.88
Kutai Timur,2010,11.38
Kutai Timur,2011,9.43
Kutai Timur,2012,8.79
Kutai Timur,2013,9.06
Kutai Timur,2014,9.1
Kutai Timur,2015,9.31
Kutai Timur,2016,9.16
Kutai Timur,2017,9.29
Kutai Timur,2018,9.22
Kutai Timur,2019,9.48
Kutai Timur,2020,9.55
Kutai Timur,2021,9.81
Kutai Timur,2022,9.28
Kutai Timur,2023,9.06
Kutai Timur,2024,8.81
Berau,2004,8.41
Berau,2005,7.44
Berau,2006,9.33
Berau,2007,9.27
Berau,2008,5.81
Berau,2009,5.9
Berau,2010,6.6
Berau,2011,5.46
Berau,2012,5.25
Berau,2013,4.83
Berau,2014,4.76
Berau,2015,5.33
Berau,2016,5.37
Berau,2017,5.41
Berau,2018,5.04
Berau,2019,5.04
Berau,2020,5.19
Berau,2021,5.88
Berau,2022,5.65
Berau,2023,5.54
